id;course;restaurant;sku;name;ingredients;price;order;quantity;hasCustomisation;ciHeader;minci;maxci;freeci;displayOrderCI;hasSideDish;sideDishHeader;minsd;maxsd;freeSD;displayOrderSD;hasDrinks;drinksHeader;mindrink;maxdrink;freeDrink;displayOrderDrink;hasExtras;extraHeader;minextras;maxextras;freeExtra;displayOrderExtras;isSideDish;showSDInMenu;isDrink;hasBread;breadHeader;displayOrderBread;hasDressing;dressingHeader;mindressing;maxdressing;freeDressing;displayOrderDressing;hasSauce;sauceHeader;minsauce;maxsauce;freeSauce;displayOrderSauce;hasCookMethod;cmHeader;mincm;maxcm;freecm;displayOrderCM;isCombo;useSteps;mincombo;maxcombo;displayOrderCombo;menuType;image;lang;showInMenu;showPizzaIcons;checkoutItems;upsell
59208;8035;184;NULL;"2 Moyennes avec Trempettes";"2 moyennes pizza 3 garnitures, 3 trempettes aux choix, 3 boissons gazeuses.";44.00;1;;N;NULL;0;0;0;2;N;NULL;0;0;0;5;Y;"3 Boissons";3;3;0;6;N;NULL;0;0;0;7;N;N;N;N;NULL;1;N;NULL;0;0;0;3;N;NULL;0;0;0;4;N;NULL;0;1;0;0;Y;Y;0;0;8;;NULL;fr;Y;N;N;n
59209;8035;184;NULL;"2 Grandes avec Trempettes";"2 grandes pizza 3 garnitures, 4 trempettes aux choix, 4 boissons gazeuses.";52.80;2;;N;NULL;0;0;0;2;N;NULL;0;0;0;5;Y;"4 Boissons";4;4;0;6;N;NULL;0;0;0;7;N;N;N;N;NULL;1;N;NULL;0;0;0;3;N;NULL;0;0;0;4;N;NULL;0;1;0;0;Y;Y;0;0;8;;NULL;fr;Y;N;N;n
59248;7945;616;NULL;"Regular Trio for 1";"Includes sandwich, side dish and a can of pop.";10.00;0;;N;NULL;0;0;0;2;N;NULL;0;0;0;5;Y;Drinks;1;1;0;6;N;NULL;0;0;0;7;N;N;N;N;NULL;1;N;NULL;0;0;0;3;N;NULL;0;0;0;4;N;NULL;0;1;0;0;Y;Y;0;0;8;;NULL;en;Y;N;N;n
59249;7945;616;NULL;"Regular Trio for 2";"Includes 2 sandwiches, side dish and  can of pop.";19.00;0;;N;NULL;0;0;0;2;N;NULL;0;0;0;5;Y;Drinks;2;2;0;6;N;NULL;0;0;0;7;N;N;N;N;NULL;1;N;NULL;0;0;0;3;N;NULL;0;0;0;4;N;NULL;0;1;0;0;Y;Y;0;0;8;;NULL;en;Y;N;N;n
59250;7945;616;NULL;"Large Trio for 1";"Includes large sandwich, side dish and a can of pop.";12.40;0;;N;NULL;0;0;0;2;N;NULL;0;0;0;5;Y;Drinks;1;1;0;6;N;NULL;0;0;0;7;N;N;N;N;NULL;1;N;NULL;0;0;0;3;N;NULL;0;0;0;4;N;NULL;0;1;0;0;Y;Y;0;0;8;;NULL;en;Y;N;N;n
59251;7945;616;NULL;"Large Trio for 2";"Includes 2 large sandwiches, side dish and  can of pop.";23.00;0;;N;NULL;0;0;0;2;N;NULL;0;0;0;5;Y;Drinks;2;2;0;6;N;NULL;0;0;0;7;N;N;N;N;NULL;1;N;NULL;0;0;0;3;N;NULL;0;0;0;4;N;NULL;0;1;0;0;Y;Y;0;0;8;;NULL;en;Y;N;N;n
59252;7945;616;NULL;"Combo No.3";"4 Sandwiches, large side and 4 cans of pop.";30.00;0;;N;NULL;0;0;0;2;N;NULL;0;0;0;5;Y;Drinks;4;4;0;6;N;NULL;0;0;0;7;N;N;N;N;NULL;1;N;NULL;0;0;0;3;N;NULL;0;0;0;4;N;NULL;0;1;0;0;Y;Y;0;0;8;;NULL;en;Y;N;N;n
59253;7945;616;NULL;"Combo No.4";"2 Donair sandwiches and a can of pop.";10.00;0;;N;NULL;0;0;0;2;N;NULL;0;0;0;5;Y;Drinks;1;1;0;6;N;NULL;0;0;0;7;N;N;N;N;NULL;1;N;NULL;0;0;0;3;N;NULL;0;0;0;4;N;NULL;0;1;0;0;Y;Y;0;0;8;;NULL;en;Y;N;N;n
59254;7945;616;NULL;"Combo No.5";"2 Shawarma platters and 2 cans of pop.";26.50;0;;N;NULL;0;0;0;2;N;NULL;0;0;0;5;Y;Drinks;2;2;0;6;N;NULL;0;0;0;7;N;N;N;N;NULL;1;N;NULL;0;0;0;3;N;NULL;0;0;0;4;N;NULL;0;1;0;0;Y;Y;0;0;8;;NULL;en;Y;N;N;n
59258;8040;618;NULL;Wednesday;"2 medium pizzas, 3 toppings, 2 small salads, 4 cans of pop.";24.95;0;;N;NULL;0;0;0;2;N;NULL;0;0;0;5;Y;Drinks;4;4;0;6;N;NULL;0;0;0;7;N;N;N;N;NULL;1;N;NULL;0;0;0;3;N;NULL;0;0;0;4;N;NULL;0;1;0;0;Y;Y;0;0;8;;NULL;en;Y;N;N;n
59263;8040;618;NULL;Friday;"2 medium pizzas with 3 toppings, 2lbs wings, 2 small salads, 4 cans of pop.";49.95;0;;N;NULL;0;0;0;2;N;NULL;0;0;0;5;Y;Drinks;4;4;0;6;N;NULL;0;0;0;7;N;N;N;N;NULL;1;N;NULL;0;0;0;3;N;NULL;0;0;0;4;N;NULL;0;1;0;0;Y;Y;0;0;8;;NULL;en;Y;N;N;n
59284;8044;627;NULL;Wednesday;"2 medium pizzas with 3 toppings, 2 small salads, 4 cans of pop";26.95;0;;N;NULL;0;0;0;2;N;NULL;0;0;0;5;Y;Drinks;4;4;0;6;N;NULL;0;0;0;7;N;N;N;N;NULL;1;N;NULL;0;0;0;3;N;NULL;0;0;0;4;N;NULL;0;1;0;0;Y;Y;0;0;8;;NULL;en;Y;N;N;n
59286;8044;627;NULL;Friday;"2 medium pizzas with 3 toppings, 2lbs wings, 2 small salads, 4 cans of pop.";49.95;0;;N;NULL;0;0;0;2;N;NULL;0;0;0;5;Y;Drinks;4;4;0;6;N;NULL;0;0;0;7;N;N;N;N;NULL;1;N;NULL;0;0;0;3;N;NULL;0;0;0;4;N;NULL;0;1;0;0;Y;Y;0;0;8;;NULL;en;Y;N;N;n
59355;8052;629;NULL;"Regular Trio for 1";"Includes sandwich, side dish and a can of pop.";10.00;0;;N;;0;0;0;2;N;;0;0;0;5;Y;Drinks;1;1;0;6;N;;0;0;0;7;N;N;N;N;;1;N;;0;0;0;3;N;;0;0;0;4;N;;0;1;0;0;Y;Y;0;0;8;;;en;Y;N;N;n
59356;8052;629;NULL;"Regular Trio for 2";"Includes 2 sandwiches, side dish and  can of pop.";19.00;0;;N;;0;0;0;2;N;;0;0;0;5;Y;Drinks;2;2;0;6;N;;0;0;0;7;N;N;N;N;;1;N;;0;0;0;3;N;;0;0;0;4;N;;0;1;0;0;Y;Y;0;0;8;;;en;Y;N;N;n
59357;8052;629;NULL;"Large Trio for 1";"Includes large sandwich, side dish and a can of pop.";12.40;0;;N;;0;0;0;2;N;;0;0;0;5;Y;Drinks;1;1;0;6;N;;0;0;0;7;N;N;N;N;;1;N;;0;0;0;3;N;;0;0;0;4;N;;0;1;0;0;Y;Y;0;0;8;;;en;Y;N;N;n
59358;8052;629;NULL;"Large Trio for 2";"Includes 2 large sandwiches, side dish and  can of pop.";23.00;0;;N;;0;0;0;2;N;;0;0;0;5;Y;Drinks;2;2;0;6;N;;0;0;0;7;N;N;N;N;;1;N;;0;0;0;3;N;;0;0;0;4;N;;0;1;0;0;Y;Y;0;0;8;;;en;Y;N;N;n
59359;8052;629;NULL;"Combo No.3";"4 Sandwiches, large side and 4 cans of pop.";30.00;0;;N;;0;0;0;2;N;;0;0;0;5;Y;Drinks;4;4;0;6;N;;0;0;0;7;N;N;N;N;;1;N;;0;0;0;3;N;;0;0;0;4;N;;0;1;0;0;Y;Y;0;0;8;;;en;Y;N;N;n
59360;8052;629;NULL;"Combo No.4";"2 Donair sandwiches and a can of pop.";10.00;0;;N;;0;0;0;2;N;;0;0;0;5;Y;Drinks;1;1;0;6;N;;0;0;0;7;N;N;N;N;;1;N;;0;0;0;3;N;;0;0;0;4;N;;0;1;0;0;Y;Y;0;0;8;;;en;Y;N;N;n
59361;8052;629;NULL;"Combo No.5";"2 Shawarma platters and 2 cans of pop.";26.50;0;;N;;0;0;0;2;N;;0;0;0;5;Y;Drinks;2;2;0;6;N;;0;0;0;7;N;N;N;N;;1;N;;0;0;0;3;N;;0;0;0;4;N;;0;1;0;0;Y;Y;0;0;8;;;en;Y;N;N;n
59388;8060;626;NULL;Wednesday;"2 medium pizzas with 3 toppings, 2 small salads, 4 cans of pop.";26.95;0;;N;NULL;0;0;0;2;N;NULL;0;0;0;5;Y;Drinks;4;4;0;6;N;NULL;0;0;0;7;N;N;N;N;NULL;1;N;NULL;0;0;0;3;N;NULL;0;0;0;4;N;NULL;0;1;0;0;Y;Y;0;0;8;;NULL;en;Y;N;N;n
59486;8060;626;NULL;Friday;"2 medium pizzas with 3 toppings, 2lbs wings, 2 small salads, 4 cans of pop.";49.95;0;;N;NULL;0;0;0;2;N;NULL;0;0;0;5;Y;Drinks;4;4;0;6;N;NULL;0;0;0;7;N;N;N;N;NULL;1;N;NULL;0;0;0;3;N;NULL;0;0;0;4;N;NULL;0;1;0;0;Y;Y;0;0;8;;NULL;en;Y;N;N;n
59548;8079;631;NULL;"Pizza with Unlimited Toppings and 10 Wings";"1 pizza any size with unlimited toppings, 10 wings and 2 dipping sauces.";15.99,18.99,22.99,25.99,28.99;0;Small,Medium,Large,X-Large,Party;N;NULL;0;0;0;2;N;NULL;0;0;0;5;N;Drinks;0;0;0;6;N;NULL;0;0;0;7;N;N;N;N;NULL;1;N;NULL;0;0;0;3;N;NULL;0;0;0;4;N;NULL;0;1;0;0;Y;Y;0;0;8;;NULL;en;Y;N;N;n
59549;8080;631;NULL;"2 Pizzas with Unlimited Toppings";"2 pizzas any size with unlimited toppings and 2 dipping sauces.";16.99,20.99,23.99,26.99;0;Small,Medium,Large,X-Large;N;NULL;0;0;0;2;N;NULL;0;0;0;5;N;Drinks;0;0;0;6;N;NULL;0;0;0;7;N;N;N;N;NULL;1;N;NULL;0;0;0;3;N;NULL;0;0;0;4;N;NULL;0;1;0;0;Y;Y;0;0;8;;NULL;en;Y;N;N;n
59550;8081;631;NULL;"2 Large Pizza and 10 Wings";"2 large pizzas with unlimited toppings, 10 wings, 1 lb potato wedges and 2 dipping sauces.";30.99;0;;N;NULL;0;0;0;2;N;NULL;0;0;0;5;N;Drinks;0;0;0;6;N;NULL;0;0;0;7;N;N;N;N;NULL;1;N;NULL;0;0;0;3;N;NULL;0;0;0;4;N;NULL;0;1;0;0;Y;Y;0;0;8;;NULL;en;Y;N;N;n
59551;8081;631;NULL;"X-Large Pizza and 20 Wings";"1 x-large pizza with unlimited toppings, 20 wings, 1 garlic bread with cheese and 2 dipping sauces.";34.99;0;;N;NULL;0;0;0;2;N;NULL;0;0;0;5;N;Drinks;0;0;0;6;N;NULL;0;0;0;7;N;N;N;N;NULL;1;N;NULL;0;0;0;3;N;NULL;0;0;0;4;N;NULL;0;1;0;0;Y;Y;0;0;8;;NULL;en;Y;N;N;n
59552;8081;631;NULL;"Party Pizza and 30 Wings";"1 party pizza with unlimited toppings, 30 wings, 1 lb potato wedges, 1 garlic bread with cheese and 2 dipping sauces.";44.99;0;;N;NULL;0;0;0;2;N;NULL;0;0;0;5;N;Drinks;0;0;0;6;N;NULL;0;0;0;7;N;N;N;N;NULL;1;N;NULL;0;0;0;3;N;NULL;0;0;0;4;N;NULL;0;1;0;0;Y;Y;0;0;8;;NULL;en;Y;N;N;n
59553;8081;631;NULL;"!!!2 Can dine for.....";"2 small pizzas with unlimited toppings and two 591ml bottles of pop.";17.99;0;;N;NULL;0;0;0;2;N;NULL;0;0;0;5;N;Drinks;0;0;0;6;N;NULL;0;0;0;7;N;N;N;N;NULL;1;N;NULL;0;0;0;3;N;NULL;0;0;0;4;N;NULL;0;1;0;0;Y;Y;0;0;8;;NULL;en;Y;N;N;n
59693;8092;630;NULL;"3 Pizzas";"Avec 2l pepsi.";22.49,27.99,32.99,36.99,43.99;0;"3 x Bambino,3 x Petite,3 x Moyenne,3 x Larges,3 x X-Larges";N;NULL;0;0;0;2;N;NULL;0;0;0;5;N;Boissons;0;0;0;6;N;NULL;0;0;0;7;N;N;N;N;NULL;1;N;NULL;0;0;0;3;N;NULL;0;0;0;4;N;NULL;0;1;0;0;Y;Y;0;0;8;;NULL;fr;Y;N;N;n
59732;8108;638;NULL;"Double with 5 Toppings";"Choice of 2 small, 2 medium, 2 large, 2 x - large, 2 giant with 5 toppings each.";25.99,28.99,33.99,45.99;0;"2 x Small,2 x Medium,2 x Large, 2 x X-Large,2 x Giant";N;;0;0;0;2;N;;0;0;0;5;N;Drinks;0;0;0;6;N;;0;0;0;7;N;N;N;N;;1;N;;0;0;0;3;N;;0;0;0;4;N;;0;1;0;0;Y;Y;0;0;8;;;en;Y;N;N;n
59733;8108;638;NULL;"Triple with 5 Toppings";"Choice of 3 medium, 3 large or 3 x - large pizzas with 5 toppings each.";36.99,41.99,44.99;0;"3 x Medium,3 x Large, 3 x X-Large";N;;0;0;0;2;N;;0;0;0;5;N;Drinks;0;0;0;6;N;;0;0;0;7;N;N;N;N;;1;N;;0;0;0;3;N;;0;0;0;4;N;;0;1;0;0;Y;Y;0;0;8;;;en;Y;N;N;n
59734;8109;638;NULL;"Combinations with 6 Toppings";"Choice of 2 small, 2 medium, 2 large, 2 x - large pizzas with 3 toppings each, 12 chicken wings and one 2l pop.";27.99,33.99,37.99,39.99;0;"2 x Small,2 x Medium,2 x Large, 2 x X-Large";N;;0;0;0;2;N;;0;0;0;5;Y;Drinks;1;1;0;6;N;;0;0;0;7;N;N;N;N;;1;N;;0;0;0;3;N;;0;0;0;4;N;;0;1;0;0;Y;Y;0;0;8;;;en;Y;N;N;n
59735;8109;638;NULL;"Combination with 6 Toppings";"Choice of 2 small, 2 medium, 2 large, 2 x - large pizzas with 3 toppings each, cheesey bread and one 2l pop.";27.99,33.99,37.99,39.99;0;"2 x Small,2 x Medium,2 x Large, 2 x X-Large";N;;0;0;0;2;N;;0;0;0;5;Y;Drinks;1;1;0;6;N;;0;0;0;7;N;N;N;N;;1;N;;0;0;0;3;N;;0;0;0;4;N;;0;1;0;0;Y;Y;0;0;8;;;en;Y;N;N;n
59795;8123;633;NULL;"1 Topping";;7.98,10.18,12.48,14.68,16.78;2;Small,Medium,Large,X-Large,Party;N;NULL;0;0;0;2;N;NULL;0;0;0;5;N;Drinks;0;0;0;6;N;NULL;0;0;0;7;N;N;N;N;NULL;1;N;NULL;0;0;0;3;N;NULL;0;0;0;4;N;NULL;0;1;0;0;Y;Y;0;0;8;;NULL;en;Y;N;N;n
59796;8123;633;NULL;"2 Toppings";;8.97,11.37,13.97,16.37,19.07;3;Small,Medium,Large,X-Large,Party;N;NULL;0;0;0;2;N;NULL;0;0;0;5;N;Drinks;0;0;0;6;N;NULL;0;0;0;7;N;N;N;N;NULL;1;N;NULL;0;0;0;3;N;NULL;0;0;0;4;N;NULL;0;1;0;0;Y;Y;0;0;8;;NULL;en;Y;N;N;n
59797;8123;633;NULL;"3 Toppings";;9.96,12.56,15.46,18.06,21.36;4;Small,Medium,Large,X-Large,Party;N;NULL;0;0;0;2;N;NULL;0;0;0;5;N;Drinks;0;0;0;6;N;NULL;0;0;0;7;N;N;N;N;NULL;1;N;NULL;0;0;0;3;N;NULL;0;0;0;4;N;NULL;0;1;0;0;Y;Y;0;0;8;;NULL;en;Y;N;N;n
59798;8123;633;NULL;"4 Toppings";;10.95,13.75,16.95,19.75,23.65;5;Small,Medium,Large,X-Large,Party;N;NULL;0;0;0;2;N;NULL;0;0;0;5;N;Drinks;0;0;0;6;N;NULL;0;0;0;7;N;N;N;N;NULL;1;N;NULL;0;0;0;3;N;NULL;0;0;0;4;N;NULL;0;1;0;0;Y;Y;0;0;8;;NULL;en;Y;N;N;n
59799;8125;633;NULL;"Mega Combo";"2 pizzas with 6 toppings combined, 2lbs wings, 6 pop.";35.99,38.99;0;Medium,Large;N;NULL;0;0;0;2;N;NULL;0;0;0;5;Y;Drinks;6;6;0;6;N;NULL;0;0;0;7;N;N;N;N;NULL;1;N;NULL;0;0;0;3;N;NULL;0;0;0;4;N;NULL;0;1;0;0;Y;Y;0;0;8;;NULL;en;Y;N;N;n
59800;8125;633;NULL;"Manager Special";"1 medium pizza with 3 toppings, 1lb wings and 3 pops.";21.99;0;Medium;N;NULL;0;0;0;2;N;NULL;0;0;0;5;Y;Drinks;3;3;0;6;N;NULL;0;0;0;7;N;N;N;N;NULL;1;N;NULL;0;0;0;3;N;NULL;0;0;0;4;N;NULL;0;1;0;0;Y;Y;0;0;8;;NULL;en;Y;N;N;n
59801;8125;633;NULL;"Pizza and Wings";"Choice of 1 small, 1 medium or 1 large, with 2 toppings and 1 lb wings.";17.99,20.99,22.99;0;Small,Medium,Large;N;NULL;0;0;0;2;N;NULL;0;0;0;5;N;Drinks;0;0;0;6;N;NULL;0;0;0;7;N;N;N;N;NULL;1;N;NULL;0;0;0;3;N;NULL;0;0;0;4;N;NULL;0;1;0;0;Y;Y;0;0;8;;NULL;en;Y;N;N;n
59802;8126;633;NULL;"Grillers Classic";"2 pizzas with 6 toppings combined and 6 pops.";22.99,25.99;0;Medium,Large;N;NULL;0;0;0;2;N;NULL;0;0;0;5;Y;Drinks;6;6;0;6;N;NULL;0;0;0;7;N;N;N;N;NULL;1;N;NULL;0;0;0;3;N;NULL;0;0;0;4;N;NULL;0;1;0;0;Y;Y;0;0;8;;NULL;en;Y;N;N;n
59815;8128;236;NULL;"Any Pita";"No fries or salad.";7.99;7;;N;NULL;0;0;0;2;N;NULL;0;0;0;5;N;Drinks;0;0;0;6;N;NULL;0;0;0;7;N;N;N;N;NULL;1;N;NULL;0;0;0;3;N;NULL;0;0;0;4;N;NULL;0;1;0;0;Y;Y;0;0;8;;NULL;en;Y;N;N;n
59821;8129;236;NULL;"Choix de Pita";"Sans frites et salade.";7.99;7;;N;NULL;0;0;0;2;N;NULL;0;0;0;5;N;Boissons;0;0;0;6;N;NULL;0;0;0;7;N;N;N;N;NULL;1;N;NULL;0;0;0;3;N;NULL;0;0;0;4;N;NULL;0;1;0;0;Y;Y;0;0;8;;NULL;fr;Y;N;N;n
59843;7017;551;NULL;"4 Shawarma Sandwiches";"With choice of chicken or beef, potatoes and 4 pops.";23.49;0;;N;NULL;0;0;0;2;N;NULL;0;0;0;5;Y;Drinks;4;4;0;6;N;NULL;0;0;0;7;N;N;N;N;NULL;1;N;NULL;0;0;0;3;N;NULL;0;0;0;4;N;NULL;0;1;0;0;Y;Y;0;0;8;;NULL;en;Y;N;N;n
60157;12448;637;NULL;"Dinner For Two";"Half Rack of Baked Spare Ribs and 6 Wings.<br>Served with your choice of BBQ sauce (mild, medium, hot, suicide, honey garlic or Kansas City), two baked potatoes, sour cream, dinner salad with house dressing and a loaf of garlic bread.";28.99;11;;N;NULL;0;0;0;2;N;NULL;0;0;0;5;N;Drinks;0;0;0;6;N;NULL;0;0;0;7;N;N;N;N;NULL;1;N;NULL;0;0;0;3;N;NULL;0;0;0;4;N;NULL;0;1;0;0;Y;Y;0;0;8;;NULL;en;Y;N;N;n
60269;8203;646;NULL;"Regular Trio for 1";"Includes sandwich, side dish and a can of pop.";10.00;0;;N;;0;0;0;2;N;;0;0;0;5;Y;Drinks;1;1;0;6;N;;0;0;0;7;N;N;N;N;;1;N;;0;0;0;3;N;;0;0;0;4;N;;0;1;0;0;Y;Y;0;0;8;;;en;Y;N;N;n
60270;8203;646;NULL;"Regular Trio for 2";"Includes 2 sandwiches, side dish and  can of pop.";19.00;0;;N;;0;0;0;2;N;;0;0;0;5;Y;Drinks;2;2;0;6;N;;0;0;0;7;N;N;N;N;;1;N;;0;0;0;3;N;;0;0;0;4;N;;0;1;0;0;Y;Y;0;0;8;;;en;Y;N;N;n
60271;8203;646;NULL;"Large Trio for 1";"Includes large sandwich, side dish and a can of pop.";12.40;0;;N;;0;0;0;2;N;;0;0;0;5;Y;Drinks;1;1;0;6;N;;0;0;0;7;N;N;N;N;;1;N;;0;0;0;3;N;;0;0;0;4;N;;0;1;0;0;Y;Y;0;0;8;;;en;Y;N;N;n
60272;8203;646;NULL;"Large Trio for 2";"Includes 2 large sandwiches, side dish and  can of pop.";23.00;0;;N;;0;0;0;2;N;;0;0;0;5;Y;Drinks;2;2;0;6;N;;0;0;0;7;N;N;N;N;;1;N;;0;0;0;3;N;;0;0;0;4;N;;0;1;0;0;Y;Y;0;0;8;;;en;Y;N;N;n
60273;8203;646;NULL;"Combo No.3";"4 Sandwiches, large side and 4 cans of pop.";30.00;0;;N;;0;0;0;2;N;;0;0;0;5;Y;Drinks;4;4;0;6;N;;0;0;0;7;N;N;N;N;;1;N;;0;0;0;3;N;;0;0;0;4;N;;0;1;0;0;Y;Y;0;0;8;;;en;Y;N;N;n
60274;8203;646;NULL;"Combo No.4";"2 Donair sandwiches and a can of pop.";10.00;0;;N;;0;0;0;2;N;;0;0;0;5;Y;Drinks;1;1;0;6;N;;0;0;0;7;N;N;N;N;;1;N;;0;0;0;3;N;;0;0;0;4;N;;0;1;0;0;Y;Y;0;0;8;;;en;Y;N;N;n
60275;8203;646;NULL;"Combo No.5";"2 Shawarma platters and 2 cans of pop.";26.50;0;;N;;0;0;0;2;N;;0;0;0;5;Y;Drinks;2;2;0;6;N;;0;0;0;7;N;N;N;N;;1;N;;0;0;0;3;N;;0;0;0;4;N;;0;1;0;0;Y;Y;0;0;8;;;en;Y;N;N;n
60516;8239;649;NULL;"Regular Trio for 1";"Includes sandwich, side dish and a can of pop.";10.00;0;;N;;0;0;0;2;N;;0;0;0;5;Y;Drinks;1;1;0;6;N;;0;0;0;7;N;N;N;N;;1;N;;0;0;0;3;N;;0;0;0;4;N;;0;1;0;0;Y;Y;0;0;8;;;en;Y;N;N;n
60517;8239;649;NULL;"Regular Trio for 2";"Includes 2 sandwiches, side dish and  can of pop.";19.00;0;;N;;0;0;0;2;N;;0;0;0;5;Y;Drinks;2;2;0;6;N;;0;0;0;7;N;N;N;N;;1;N;;0;0;0;3;N;;0;0;0;4;N;;0;1;0;0;Y;Y;0;0;8;;;en;Y;N;N;n
60518;8239;649;NULL;"Large Trio for 1";"Includes large sandwich, side dish and a can of pop.";12.40;0;;N;;0;0;0;2;N;;0;0;0;5;Y;Drinks;1;1;0;6;N;;0;0;0;7;N;N;N;N;;1;N;;0;0;0;3;N;;0;0;0;4;N;;0;1;0;0;Y;Y;0;0;8;;;en;Y;N;N;n
60519;8239;649;NULL;"Large Trio for 2";"Includes 2 large sandwiches, side dish and  can of pop.";23.00;0;;N;;0;0;0;2;N;;0;0;0;5;Y;Drinks;2;2;0;6;N;;0;0;0;7;N;N;N;N;;1;N;;0;0;0;3;N;;0;0;0;4;N;;0;1;0;0;Y;Y;0;0;8;;;en;Y;N;N;n
60520;8239;649;NULL;"Combo No.3";"4 Sandwiches, large side and 4 cans of pop.";30.00;0;;N;;0;0;0;2;N;;0;0;0;5;Y;Drinks;4;4;0;6;N;;0;0;0;7;N;N;N;N;;1;N;;0;0;0;3;N;;0;0;0;4;N;;0;1;0;0;Y;Y;0;0;8;;;en;Y;N;N;n
60521;8239;649;NULL;"Combo No.4";"2 Donair sandwiches and a can of pop.";10.00;0;;N;;0;0;0;2;N;;0;0;0;5;Y;Drinks;1;1;0;6;N;;0;0;0;7;N;N;N;N;;1;N;;0;0;0;3;N;;0;0;0;4;N;;0;1;0;0;Y;Y;0;0;8;;;en;Y;N;N;n
60522;8239;649;NULL;"Combo No.5";"2 Shawarma platters and 2 cans of pop.";26.50;0;;N;;0;0;0;2;N;;0;0;0;5;Y;Drinks;2;2;0;6;N;;0;0;0;7;N;N;N;N;;1;N;;0;0;0;3;N;;0;0;0;4;N;;0;1;0;0;Y;Y;0;0;8;;;en;Y;N;N;n
60597;8251;650;NULL;"Regular Trio for 1";"Includes sandwich, side dish and a can of pop.";10.00;0;;N;;0;0;0;2;N;;0;0;0;5;Y;Drinks;1;1;0;6;N;;0;0;0;7;N;N;N;N;;1;N;;0;0;0;3;N;;0;0;0;4;N;;0;1;0;0;Y;Y;0;0;8;;;en;Y;N;N;n
60598;8251;650;NULL;"Regular Trio for 2";"Includes 2 sandwiches, side dish and  can of pop.";19.00;0;;N;;0;0;0;2;N;;0;0;0;5;Y;Drinks;2;2;0;6;N;;0;0;0;7;N;N;N;N;;1;N;;0;0;0;3;N;;0;0;0;4;N;;0;1;0;0;Y;Y;0;0;8;;;en;Y;N;N;n
60599;8251;650;NULL;"Large Trio for 1";"Includes large sandwich, side dish and a can of pop.";12.40;0;;N;;0;0;0;2;N;;0;0;0;5;Y;Drinks;1;1;0;6;N;;0;0;0;7;N;N;N;N;;1;N;;0;0;0;3;N;;0;0;0;4;N;;0;1;0;0;Y;Y;0;0;8;;;en;Y;N;N;n
60600;8251;650;NULL;"Large Trio for 2";"Includes 2 large sandwiches, side dish and  can of pop.";23.00;0;;N;;0;0;0;2;N;;0;0;0;5;Y;Drinks;2;2;0;6;N;;0;0;0;7;N;N;N;N;;1;N;;0;0;0;3;N;;0;0;0;4;N;;0;1;0;0;Y;Y;0;0;8;;;en;Y;N;N;n
60601;8251;650;NULL;"Combo No.3";"4 Sandwiches, large side and 4 cans of pop.";30.00;0;;N;;0;0;0;2;N;;0;0;0;5;Y;Drinks;4;4;0;6;N;;0;0;0;7;N;N;N;N;;1;N;;0;0;0;3;N;;0;0;0;4;N;;0;1;0;0;Y;Y;0;0;8;;;en;Y;N;N;n
60602;8251;650;NULL;"Combo No.4";"2 Donair sandwiches and a can of pop.";10.00;0;;N;;0;0;0;2;N;;0;0;0;5;Y;Drinks;1;1;0;6;N;;0;0;0;7;N;N;N;N;;1;N;;0;0;0;3;N;;0;0;0;4;N;;0;1;0;0;Y;Y;0;0;8;;;en;Y;N;N;n
60603;8251;650;NULL;"Combo No.5";"2 Shawarma platters and 2 cans of pop.";26.50;0;;N;;0;0;0;2;N;;0;0;0;5;Y;Drinks;2;2;0;6;N;;0;0;0;7;N;N;N;N;;1;N;;0;0;0;3;N;;0;0;0;4;N;;0;1;0;0;Y;Y;0;0;8;;;en;Y;N;N;n
60891;8308;644;NULL;Soup;"Pick a choice of noodles, a broth, and 3 ingredients at your choice. Dry option add $0.50.";9.00,10.00,11.00;0;Small,Medium,Large;N;NULL;0;0;0;2;N;NULL;0;0;0;5;N;Drinks;0;0;0;6;N;NULL;0;0;0;7;N;N;N;N;NULL;1;N;NULL;0;0;0;3;N;NULL;0;0;0;4;N;NULL;0;1;0;0;Y;Y;0;0;8;;NULL;en;Y;N;N;n
60892;8310;644;NULL;Rice;"First 2 ingredients free. Any additional option $2.00.";11.50;0;;N;NULL;0;0;0;2;N;NULL;0;0;0;5;N;Drinks;0;0;0;6;N;NULL;0;0;0;7;N;N;N;N;NULL;1;N;NULL;0;0;0;3;N;NULL;0;0;0;4;N;NULL;0;1;0;0;Y;Y;0;0;8;;NULL;en;Y;N;N;n
60893;8310;644;NULL;Vermicelli;"First 2 ingredients free. Any additional option $2.00. Vermicelli contains peanuts!";11.50;0;;N;NULL;0;0;0;2;N;NULL;0;0;0;5;N;Drinks;0;0;0;6;N;NULL;0;0;0;7;N;N;N;N;NULL;1;N;NULL;0;0;0;3;N;NULL;0;0;0;4;N;NULL;0;1;0;0;Y;Y;0;0;8;;NULL;en;Y;N;N;n
60902;8179;637;NULL;"Double Trouble";"Choice of two 12"(8 slices) pizzas or 14"(10 slices) pizzas with one regular topping. You can add more toppings.";18.49,20.49;0;"2 x Medium Pizzas,2 x Large Pizzas";N;NULL;0;0;0;2;N;NULL;0;0;0;5;N;Drinks;0;0;0;6;N;NULL;0;0;0;7;N;N;N;N;NULL;1;N;NULL;0;0;0;3;N;NULL;0;0;0;4;N;NULL;0;1;0;0;Y;Y;0;0;8;;NULL;en;Y;N;N;n
