id,course,restaurant,sku,name,ingredients,price,order,quantity,hascustomisation,ciheader,minci,maxci,freeci,displayorderci,hassidedish,sidedishheader,minsd,maxsd,freesd,displayordersd,hasdrinks,drinksheader,mindrink,maxdrink,freedrink,displayorderdrink,hasextras,extraheader,minextras,maxextras,freeextra,displayorderextras,issidedish,showsdinmenu,isdrink,hasbread,breadheader,displayorderbread,hasdressing,dressingheader,mindressing,maxdressing,freedressing,displayorderdressing,hassauce,sauceheader,minsauce,maxsauce,freesauce,displayordersauce,hascookmethod,cmheader,mincm,maxcm,freecm,displayordercm,iscombo,usesteps,mincombo,maxcombo,displayordercombo,menutype,image,lang,showinmenu,showpizzaicons,checkoutitems,upsell
29043,4011,348,,Tendres de poulet buffalo,3 morceaux et frites.,4.99,0,,N,Ingrédients personnalisés,0,0,0,2,Y,Changez vos frites,0,1,0,5,N,Boissons,1,1,0,6,Y,Extras,0,0,0,7,N,N,N,N,Choix de pain,1,N,Vinaigrette,1,1,0,3,N,Sauces,1,1,0,4,N,Méthode de cuisson,0,1,0,8,N,Y,0,0,8,,,fr,Y,N,N,n
29044,4012,348,,Combo A,"Philly steak 6po, 4 ailes, frites et boisson.",8.99,0,,N,Ingrédients personnalisés,0,0,0,2,Y,Changez vos frites,0,1,0,5,Y,Boissons,1,1,0,6,N,Extras,1,1,0,7,N,N,N,N,Choix de pain,1,N,Vinaigrette,1,1,0,3,Y,Sauces,1,1,0,4,N,Méthode de cuisson,0,1,0,8,N,Y,0,0,8,,,fr,Y,N,N,n
29045,4012,348,,Combo B,"1/4 lb Hamburger, 4 ailes, frites et boisson.",7.99,0,,N,Ingrédients personnalisés,0,0,0,2,Y,Changez vos frites,0,1,0,5,Y,Boissons,1,1,0,6,N,Extras,1,1,0,7,N,N,N,N,Choix de pain,1,N,Vinaigrette,1,1,0,3,Y,Sauces,1,1,0,4,N,Méthode de cuisson,0,1,0,8,N,Y,0,0,8,,,fr,Y,N,N,n
29046,4012,348,,Combo C,"Philly 6po au poulet, 4 ailes, frites et boisson.",8.99,0,,N,Ingrédients personnalisés,0,0,0,2,Y,Changez vos frites,0,1,0,5,Y,Boissons,1,1,0,6,N,Extras,1,1,0,7,N,N,N,N,Choix de pain,1,N,Vinaigrette,1,1,0,3,Y,Sauces,1,1,0,4,N,Méthode de cuisson,0,1,0,8,N,Y,0,0,8,,,fr,Y,N,N,n
29047,4012,348,,La Folie,"30 ailes de poulet, 2 frites familaile et 3 can de boisson.",26.99,0,,N,Ingrédients personnalisés,0,0,0,2,N,Plat d’accompagnement,1,1,0,5,Y,Boissons,3,3,0,6,N,Extras,1,1,0,7,N,N,N,N,Choix de pain,1,N,Vinaigrette,1,1,0,3,Y,Sauces,1,1,0,4,N,Méthode de cuisson,0,1,0,8,N,Y,0,0,8,,,fr,Y,N,N,n
29048,4012,348,,Combo D,"12po philly cheesesteak, 12 ailes, 2 frites et 2 can de boisson.",20.99,0,,N,Ingrédients personnalisés,0,0,0,2,N,Plat d’accompagnement,1,1,0,5,Y,Boissons,2,2,0,6,N,Extras,1,1,0,7,N,N,N,N,Choix de pain,1,N,Vinaigrette,1,1,0,3,Y,Sauces,1,1,0,4,N,Méthode de cuisson,0,1,0,8,N,Y,0,0,8,,,fr,Y,N,N,n
29049,4012,348,,Spécial duo,"2x 12po pillly cheesesteak, 2 frites et 2 can de boisson.",19.99,0,,N,Ingrédients personnalisés,0,0,0,2,N,Plat d’accompagnement,1,1,0,5,Y,Boissons,2,2,0,6,N,Extras,1,1,0,7,N,N,N,N,Choix de pain,1,N,Vinaigrette,1,1,0,3,Y,Sauces,1,1,0,4,N,Méthode de cuisson,0,1,0,8,N,Y,0,0,8,,,fr,Y,N,N,n
29050,4012,348,,Buffalo mix,"10 ailes de poulet sans os, 10 ailes de poulet régulières, 2 boissons, 1 brownie, 1 rondelle d`oignons, frite gaufrée, crudités avec trempette.",21.99,0,,N,Ingrédients personnalisés,0,0,0,2,Y,Changez vos frites,0,1,0,5,Y,Boissons,2,2,0,6,N,Extras,1,1,0,7,N,N,N,N,Choix de pain,1,N,Vinaigrette,1,1,0,3,Y,Sauces,1,1,0,4,N,Méthode de cuisson,0,1,0,8,N,Y,0,0,8,,,fr,Y,N,N,n
29051,4012,348,,Super spécial,"60 ailes de poulet régulières, 1 frite familaile, 1 frite avec sauce, 4 boissons, 1 rondelle d`oignons, 1 crudités avec trempette, 1 Gâteau McCain.",54.99,0,,N,Ingrédients personnalisés,0,0,0,2,Y,Changez vos frites,0,1,0,5,Y,Boissons,4,4,0,6,N,Extras,1,1,0,7,N,N,N,N,Choix de pain,1,N,Vinaigrette,1,1,0,3,Y,Sauces,1,1,0,4,N,Méthode de cuisson,0,1,0,8,N,Y,0,0,8,,,fr,Y,N,N,n
29052,4013,348,,Trio #1,"5 Ailes Buffalo, frites et boisson.",6.99,0,,N,Ingrédients personnalisés,0,0,0,2,Y,Changez vos frites,0,1,0,5,Y,Boissons,1,1,0,6,N,Extras,1,1,0,7,N,N,N,N,Choix de pain,1,N,Vinaigrette,1,1,0,3,N,Sauces,1,1,0,4,N,Méthode de cuisson,0,1,0,8,N,Y,0,0,8,,,fr,Y,N,N,n
29053,4013,348,,Trio #2,"3 Tendres de Poulet, frites et boisson.",6.49,0,,N,Ingrédients personnalisés,0,0,0,2,Y,Changez vos frites,0,1,0,5,Y,Boissons,1,1,0,6,N,Extras,1,1,0,7,N,N,N,N,Choix de pain,1,N,Vinaigrette,1,1,0,3,N,Sauces,1,1,0,4,N,Méthode de cuisson,0,1,0,8,N,Y,0,0,8,,,fr,Y,N,N,n
29054,4013,348,,Trio #3,"Billy Burger, frites et boisson.",3.99,0,,N,Ingrédients personnalisés,0,0,0,2,Y,Changez vos frites,0,1,0,5,Y,Boissons,1,1,0,6,N,Extras,1,1,0,7,N,N,N,N,Choix de pain,1,N,Vinaigrette,1,1,0,3,N,Sauces,1,1,0,4,N,Méthode de cuisson,0,1,0,8,N,Y,0,0,8,,,fr,Y,N,N,n
29055,4013,348,,Trio #4,"1/4 lb Cheeseburger, frites et boisson.",5.99,0,,N,Ingrédients personnalisés,0,0,0,2,Y,Changez vos frites,0,1,0,5,Y,Boissons,1,1,0,6,N,Extras,1,1,0,7,N,N,N,N,Choix de pain,1,N,Vinaigrette,1,1,0,3,N,Sauces,1,1,0,4,N,Méthode de cuisson,0,1,0,8,N,Y,0,0,8,,,fr,Y,N,N,n
29056,4013,348,,Trio #5,"L’original de 6po, frites et boisson.",6.49,0,,N,Ingrédients personnalisés,0,0,0,2,Y,Changez vos frites,0,1,0,5,Y,Boissons,1,1,0,6,N,Extras,1,1,0,7,N,N,N,N,Choix de pain,1,N,Vinaigrette,1,1,0,3,N,Sauces,1,1,0,4,N,Méthode de cuisson,0,1,0,8,N,Y,0,0,8,,,fr,Y,N,N,n
29057,4013,348,,Trio #6,"Burger au Poulet, frites et boisson.",6.99,0,,N,Ingrédients personnalisés,0,0,0,2,Y,Changez vos frites,0,1,0,5,Y,Boissons,1,1,0,6,N,Extras,1,1,0,7,N,N,N,N,Choix de pain,1,N,Vinaigrette,1,1,0,3,N,Sauces,1,1,0,4,N,Méthode de cuisson,0,1,0,8,N,Y,0,0,8,,,fr,Y,N,N,n
29058,4013,348,,Trio #7,"Burger au Poisson, frites et boisson.",6.49,0,,N,Ingrédients personnalisés,0,0,0,2,Y,Changez vos frites,0,1,0,5,Y,Boissons,1,1,0,6,N,Extras,1,1,0,7,N,N,N,N,Choix de pain,1,N,Vinaigrette,1,1,0,3,N,Sauces,1,1,0,4,N,Méthode de cuisson,0,1,0,8,N,Y,0,0,8,,,fr,Y,N,N,n
29059,4013,348,,Trio #8,"Sous-Marin Viande Fumée, frites et boisson.",6.99,0,,N,Ingrédients personnalisés,0,0,0,2,Y,Changez vos frites,0,1,0,5,Y,Boissons,1,1,0,6,N,Extras,1,1,0,7,N,N,N,N,Choix de pain,1,N,Vinaigrette,1,1,0,3,Y,Sauces,1,1,0,4,N,Méthode de cuisson,0,1,0,8,N,Y,0,0,8,,,fr,Y,N,N,n
29060,4013,348,,Super trio,"Juicy Luicy burger cheesesteak cuit des boeuf, double fromage suisse américain, laitue, tomates, cornichon, moutarde, relish, oignons, servi avec  frites et boisson.",6.99,0,,N,Ingrédients personnalisés,0,0,0,2,Y,Changez vos frites,0,1,0,5,Y,Boissons,1,1,0,6,N,Extras,1,1,0,7,N,N,N,N,Choix de pain,1,N,Vinaigrette,1,1,0,3,N,Sauces,1,1,0,4,N,Méthode de cuisson,0,1,0,8,N,Y,0,0,8,,,fr,Y,N,N,n
29061,4014,348,,Frites,,1.79,0,,N,Ingrédients personnalisés,0,0,0,2,N,Plat d’accompagnement,1,1,0,5,N,Boissons,1,1,0,6,N,Extras,1,1,0,7,N,N,N,N,Choix de pain,1,N,Vinaigrette,1,1,0,3,N,Sauces,1,1,0,4,N,Méthode de cuisson,0,1,0,8,N,Y,0,0,8,,,fr,Y,N,N,n
29062,4014,348,,Frites sauce,,2.49,0,,N,Ingrédients personnalisés,0,0,0,2,N,Plat d’accompagnement,1,1,0,5,N,Boissons,1,1,0,6,N,Extras,1,1,0,7,N,N,N,N,Choix de pain,1,N,Vinaigrette,1,1,0,3,N,Sauces,1,1,0,4,N,Méthode de cuisson,0,1,0,8,N,Y,0,0,8,,,fr,Y,N,N,n
29063,4014,348,,Frites Familailes,,3.99,0,,N,Ingrédients personnalisés,0,0,0,2,N,Plat d’accompagnement,1,1,0,5,N,Boissons,1,1,0,6,N,Extras,1,1,0,7,N,N,N,N,Choix de pain,1,N,Vinaigrette,1,1,0,3,N,Sauces,1,1,0,4,N,Méthode de cuisson,0,1,0,8,N,Y,0,0,8,,,fr,Y,N,N,n
29064,4014,348,,Poutine,,"3.99,5.49",0,"Petite,Grande",N,Ingrédients personnalisés,0,0,0,2,N,Plat d’accompagnement,1,1,0,5,N,Boissons,1,1,0,6,N,Extras,1,1,0,7,N,N,N,N,Choix de pain,1,N,Vinaigrette,1,1,0,3,N,Sauces,1,1,0,4,N,Méthode de cuisson,0,1,0,8,N,Y,0,0,8,,,fr,Y,N,N,n
29065,4014,348,,Philly cheese steak poutine,,4.79,0,,N,Ingrédients personnalisés,0,0,0,2,N,Plat d’accompagnement,1,1,0,5,N,Boissons,1,1,0,6,N,Extras,1,1,0,7,N,N,N,N,Choix de pain,1,N,Vinaigrette,1,1,0,3,N,Sauces,1,1,0,4,N,Méthode de cuisson,0,1,0,8,N,Y,0,0,8,,,fr,Y,N,N,n
29066,4014,348,,Crudités avec trempette,Céleri et carrottes.,1.79,0,,N,Ingrédients personnalisés,0,0,0,2,N,Plat d’accompagnement,1,1,0,5,N,Boissons,1,1,0,6,N,Extras,1,1,0,7,N,N,N,N,Choix de pain,1,N,Vinaigrette,1,1,0,3,Y,Sauces,1,1,0,4,N,Méthode de cuisson,0,1,0,8,N,Y,0,0,8,,,fr,Y,N,N,n
29067,4014,348,,Rondelles d’oignons,,2.59,0,,N,Ingrédients personnalisés,0,0,0,2,N,Plat d’accompagnement,1,1,0,5,N,Boissons,1,1,0,6,N,Extras,1,1,0,7,N,N,N,N,Choix de pain,1,N,Vinaigrette,1,1,0,3,N,Sauces,1,1,0,4,N,Méthode de cuisson,0,1,0,8,N,Y,0,0,8,,,fr,Y,N,N,n
29068,4014,348,,Mozzarella pannés (6),,4.49,0,,N,Ingrédients personnalisés,0,0,0,2,N,Plat d’accompagnement,1,1,0,5,N,Boissons,1,1,0,6,N,Extras,1,1,0,7,N,N,N,N,Choix de pain,1,N,Vinaigrette,1,1,0,3,N,Sauces,1,1,0,4,N,Méthode de cuisson,0,1,0,8,N,Y,0,0,8,,,fr,Y,N,N,n
29069,4014,348,,Champignons pannés,,2.99,0,,N,Ingrédients personnalisés,0,0,0,2,N,Plat d’accompagnement,1,1,0,5,N,Boissons,1,1,0,6,N,Extras,1,1,0,7,N,N,N,N,Choix de pain,1,N,Vinaigrette,1,1,0,3,N,Sauces,1,1,0,4,N,Méthode de cuisson,0,1,0,8,N,Y,0,0,8,,,fr,Y,N,N,n
29070,4014,348,,Pommes de terre gauffrées,,2.59,0,,N,Ingrédients personnalisés,0,0,0,2,N,Plat d’accompagnement,1,1,0,5,N,Boissons,1,1,0,6,N,Extras,1,1,0,7,N,N,N,N,Choix de pain,1,N,Vinaigrette,1,1,0,3,N,Sauces,1,1,0,4,N,Méthode de cuisson,0,1,0,8,N,Y,0,0,8,,,fr,Y,N,N,n
29071,4014,348,,Cornishons frits (10),,2.59,0,,N,Ingrédients personnalisés,0,0,0,2,N,Plat d’accompagnement,1,1,0,5,N,Boissons,1,1,0,6,N,Extras,1,1,0,7,N,N,N,N,Choix de pain,1,N,Vinaigrette,1,1,0,3,N,Sauces,1,1,0,4,N,Méthode de cuisson,0,1,0,8,N,Y,0,0,8,,,fr,Y,N,N,n
29072,4015,348,,Poulet popcorn,"20 mcx, frites, boisson et sauce au choix.",5.99,0,,N,Ingrédients personnalisés,0,0,0,2,Y,Changez vos frites,0,1,0,5,N,Boissons,1,1,0,6,N,Extras,1,1,0,7,N,N,N,N,Choix de pain,1,N,Vinaigrette,1,1,0,3,Y,Sauces,1,1,0,4,N,Méthode de cuisson,0,1,0,8,N,Y,0,0,8,,,fr,Y,N,N,n
29073,4016,348,,Salade d`accompagnement,,2.59,0,,N,Ingrédients personnalisés,0,0,0,2,N,Plat d’accompagnement,1,1,0,5,N,Boissons,1,1,0,6,N,Extras,1,1,0,7,N,N,N,N,Choix de pain,1,Y,Vinaigrette,1,1,0,3,N,Sauces,1,1,0,4,N,Méthode de cuisson,0,1,0,8,N,Y,0,0,8,,,fr,Y,N,N,n
29074,4016,348,,Salade verte,,5.99,0,,N,Ingrédients personnalisés,0,0,0,2,N,Plat d’accompagnement,1,1,0,5,N,Boissons,1,1,0,6,N,Extras,1,1,0,7,N,N,N,N,Choix de pain,1,Y,Vinaigrette,1,1,0,3,N,Sauces,1,1,0,4,N,Méthode de cuisson,0,1,0,8,N,Y,0,0,8,,,fr,Y,N,N,n
29075,4016,348,,Salade au poulet,,7.49,0,,N,Ingrédients personnalisés,0,0,0,2,N,Plat d’accompagnement,1,1,0,5,N,Boissons,1,1,0,6,N,Extras,1,1,0,7,N,N,N,N,Choix de pain,1,Y,Vinaigrette,1,1,0,3,N,Sauces,1,1,0,4,N,Méthode de cuisson,0,1,0,8,N,Y,0,0,8,,,fr,Y,N,N,n
29076,4016,348,,Salade César,,5.99,0,,N,Ingrédients personnalisés,0,0,0,2,N,Plat d’accompagnement,1,1,0,5,N,Boissons,1,1,0,6,N,Extras,1,1,0,7,N,N,N,N,Choix de pain,1,Y,Vinaigrette,1,1,0,3,N,Sauces,1,1,0,4,N,Méthode de cuisson,0,1,0,8,N,Y,0,0,8,,,fr,Y,N,N,n
29077,4016,348,,Salade César au poulet,,7.49,0,,N,Ingrédients personnalisés,0,0,0,2,N,Plat d’accompagnement,1,1,0,5,N,Boissons,1,1,0,6,N,Extras,1,1,0,7,N,N,N,N,Choix de pain,1,Y,Vinaigrette,1,1,0,3,N,Sauces,1,1,0,4,N,Méthode de cuisson,0,1,0,8,N,Y,0,0,8,,,fr,Y,N,N,n
29078,4017,348,,Chausson aux pommes,,0.99,0,,N,Ingrédients personnalisés,0,0,0,2,N,Plat d’accompagnement,1,1,0,5,N,Boissons,1,1,0,6,N,Extras,1,1,0,7,N,N,N,N,Choix de pain,1,N,Vinaigrette,1,1,0,3,N,Sauces,1,1,0,4,N,Méthode de cuisson,0,1,0,8,N,Y,0,0,8,,,fr,Y,N,N,n
29079,4017,348,,Chausson aux cerises,,0.99,0,,N,Ingrédients personnalisés,0,0,0,2,N,Plat d’accompagnement,1,1,0,5,N,Boissons,1,1,0,6,N,Extras,1,1,0,7,N,N,N,N,Choix de pain,1,N,Vinaigrette,1,1,0,3,N,Sauces,1,1,0,4,N,Méthode de cuisson,0,1,0,8,N,Y,0,0,8,,,fr,Y,N,N,n
29080,4017,348,,Gâteau McCain,,2.99,0,,N,Ingrédients personnalisés,0,0,0,2,N,Plat d’accompagnement,1,1,0,5,N,Boissons,1,1,0,6,N,Extras,1,1,0,7,N,N,N,N,Choix de pain,1,N,Vinaigrette,1,1,0,3,N,Sauces,1,1,0,4,N,Méthode de cuisson,0,1,0,8,N,Y,0,0,8,,,fr,Y,N,N,n
29081,4017,348,,Brownies,,1.99,0,,N,Ingrédients personnalisés,0,0,0,2,N,Plat d’accompagnement,1,1,0,5,N,Boissons,1,1,0,6,N,Extras,1,1,0,7,N,N,N,N,Choix de pain,1,N,Vinaigrette,1,1,0,3,N,Sauces,1,1,0,4,N,Méthode de cuisson,0,1,0,8,N,Y,0,0,8,,,fr,Y,N,N,n
29083,4019,349,,Délicieuse de base,Sauce et fromage.,"13.74,16.79,21.69,24.99",0,"2 x Petite,2 x Moyenne,2 x Grande,2 x X-Grande",N,,0,0,0,2,N,,0,0,0,5,N,Boissons,0,0,0,6,N,,0,0,0,7,N,N,N,N,,1,N,,0,0,0,3,N,,0,0,0,4,N,,0,1,0,0,Y,Y,0,0,8,,,fr,Y,N,N,n
29084,4019,349,,Pepperoni,,"14.74,17.79,21.19,25.69",0,"2 x Petite,2 x Moyenne,2 x Grande,2 x X-Grande",N,,0,0,0,2,N,,0,0,0,5,N,Boissons,0,0,0,6,N,,0,0,0,7,N,N,N,N,,1,N,,0,0,0,3,N,,0,0,0,4,N,,0,1,0,0,Y,Y,0,0,8,,,fr,Y,N,N,n
29085,4019,349,,Pepperoni et Bacon,,"15.34,18.29,23.69,27.19",0,"2 x Petite,2 x Moyenne,2 x Grande,2 x X-Grande",N,,0,0,0,2,N,,0,0,0,5,N,Boissons,0,0,0,6,N,,0,0,0,7,N,N,N,N,,1,N,,0,0,0,3,N,,0,0,0,4,N,,0,1,0,0,Y,Y,0,0,8,,,fr,Y,N,N,n
29086,4019,349,,Hawaïenne,"Fromage, jambon et ananas.","15.34,18.29,23.69,27.19",0,"2 x Petite,2 x Moyenne,2 x Grande,2 x X-Grande",N,,0,0,0,2,N,,0,0,0,5,N,Boissons,0,0,0,6,N,,0,0,0,7,N,N,N,N,,1,N,,0,0,0,3,N,,0,0,0,4,N,,0,1,0,0,Y,Y,0,0,8,,,fr,Y,N,N,n
29087,4019,349,,Toute Garnie,"Fromage, pepperoni, champignons et piments verts.","15.94,18.99,24.69,28.49",0,"2 x Petite,2 x Moyenne,2 x Grande,2 x X-Grande",N,,0,0,0,2,N,,0,0,0,5,N,Boissons,0,0,0,6,N,,0,0,0,7,N,N,N,N,,1,N,,0,0,0,3,N,,0,0,0,4,N,,0,1,0,0,Y,Y,0,0,8,,,fr,Y,N,N,n
29088,4019,349,,Mexicaine,"Fromage, sauce mexicaine, oignons, olives noires et boeuf.","15.94,18.99,24.69,28.49",0,"2 x Petite,2 x Moyenne,2 x Grande,2 x X-Grande",N,,0,0,0,2,N,,0,0,0,5,N,Boissons,0,0,0,6,N,,0,0,0,7,N,N,N,N,,1,N,,0,0,0,3,N,,0,0,0,4,N,,0,1,0,0,Y,Y,0,0,8,,,fr,Y,N,N,n
29089,4019,349,,Spécial Pizza Ami,"Fromage, saucisses italiennes, champignons, piments verts, oignons et olives noires.","16.64,19.69,25.69,29.49",0,"2 x Petite,2 x Moyenne,2 x Grande,2 x X-Grande",N,,0,0,0,2,N,,0,0,0,5,N,Boissons,0,0,0,6,N,,0,0,0,7,N,N,N,N,,1,N,,0,0,0,3,N,,0,0,0,4,N,,0,1,0,0,Y,Y,0,0,8,,,fr,Y,N,N,n
29090,4019,349,,Végétarienne,"Fromage, champignons, oignons, piments verts, tomates trancées et olives vertes.","16.64,19.69,25.69,29.49",0,"2 x Petite,2 x Moyenne,2 x Grande,2 x X-Grande",N,,0,0,0,2,N,,0,0,0,5,N,Boissons,0,0,0,6,N,,0,0,0,7,N,N,N,N,,1,N,,0,0,0,3,N,,0,0,0,4,N,,0,1,0,0,Y,Y,0,0,8,,,fr,Y,N,N,n
29091,4019,349,,Spécial du Chef,"Fromage, pepperoni, champignons, piments verts, viande fumée et sauce à la viande.","17.14,20.19,26.29,30.69",0,"2 x Petite,2 x Moyenne,2 x Grande,2 x X-Grande",N,,0,0,0,2,N,,0,0,0,5,N,Boissons,0,0,0,6,N,,0,0,0,7,N,N,N,N,,1,N,,0,0,0,3,N,,0,0,0,4,N,,0,1,0,0,Y,Y,0,0,8,,,fr,Y,N,N,n
29092,4019,349,,Americaine,"Fromage, pepperoni, bacon et oignons.","15.94,18.99,24.69,28.49",0,"2 x Petite,2 x Moyenne,2 x Grande,2 x X-Grande",N,,0,0,0,2,N,,0,0,0,5,N,Boissons,0,0,0,6,N,,0,0,0,7,N,N,N,N,,1,N,,0,0,0,3,N,,0,0,0,4,N,,0,1,0,0,Y,Y,0,0,8,,,fr,Y,N,N,n
29093,4019,349,,Québécoise,"Pepperoni, champignons, bacon, sauce tomate et extra fromage mozzarella.","16.64,19.69,25.69,29.49",0,"2 x Petite,2 x Moyenne,2 x Grande,2 x X-Grande",N,,0,0,0,2,N,,0,0,0,5,N,Boissons,0,0,0,6,N,,0,0,0,7,N,N,N,N,,1,N,,0,0,0,3,N,,0,0,0,4,N,,0,1,0,0,Y,Y,0,0,8,,,fr,Y,N,N,n
29094,4019,349,,Deluxe,"Fromage, pepperoni, champignons, piments verts, oignons et bacon.","17.14,20.19,26.29,30.69",0,"2 x Petite,2 x Moyenne,2 x Grande,2 x X-Grande",N,,0,0,0,2,N,,0,0,0,5,N,Boissons,0,0,0,6,N,,0,0,0,7,N,N,N,N,,1,N,,0,0,0,3,N,,0,0,0,4,N,,0,1,0,0,Y,Y,0,0,8,,,fr,Y,N,N,n
29095,4019,349,,Fou De La Viande,"Fromage, pepperoni, bacon, viande fumée et jambon.","17.14,20.19,26.29,30.69",0,"2 x Petite,2 x Moyenne,2 x Grande,2 x X-Grande",N,,0,0,0,2,N,,0,0,0,5,N,Boissons,0,0,0,6,N,,0,0,0,7,N,N,N,N,,1,N,,0,0,0,3,N,,0,0,0,4,N,,0,1,0,0,Y,Y,0,0,8,,,fr,Y,N,N,n
29096,4019,349,,Au Poulet,"Champignons, oignons, piments fort et poulet.","16.64,19.69,25.69,29.49",0,"2 x Petite,2 x Moyenne,2 x Grande,2 x X-Grande",N,,0,0,0,2,N,,0,0,0,5,N,Boissons,0,0,0,6,N,,0,0,0,7,N,N,N,N,,1,N,,0,0,0,3,N,,0,0,0,4,N,,0,1,0,0,Y,Y,0,0,8,,,fr,Y,N,N,n
29097,4019,349,,Pizza au Spaghetti,"Sauce à la viande, champignons, spaghetti et fromage.","17.14,20.19,26.29,30.69",0,"2 x Petite,2 x Moyenne,2 x Grande,2 x X-Grande",N,,0,0,0,2,N,,0,0,0,5,N,Boissons,0,0,0,6,N,,0,0,0,7,N,N,N,N,,1,N,,0,0,0,3,N,,0,0,0,4,N,,0,1,0,0,Y,Y,0,0,8,,,fr,Y,N,N,n
29098,4020,349,,Tout Garni,"Steak, pepperoni, oignons, champignons, piments verts, fromage, salade, tomates, vinaigrette.","9.99,15.99",0,"1 x 10"",2 x 10""",N,Ingrédients personnalisés,0,0,0,2,N,Plat d’accompagnement,1,1,0,5,N,Boissons,1,1,0,6,N,Extras,1,1,0,7,N,N,N,N,Choix de pain,1,N,Vinaigrette,1,1,0,3,N,Sauces,1,1,0,4,N,Méthode de cuisson,0,1,0,8,N,Y,0,0,8,,,fr,Y,N,N,n
29099,4020,349,,Pepperoni,"Champignons, oignons, fromage, salade, tomate, vinaigrette.","9.99,15.99",0,"1 x 10"",2 x 10""",N,Ingrédients personnalisés,0,0,0,2,N,Plat d’accompagnement,1,1,0,5,N,Boissons,1,1,0,6,N,Extras,1,1,0,7,N,N,N,N,Choix de pain,1,N,Vinaigrette,1,1,0,3,N,Sauces,1,1,0,4,N,Méthode de cuisson,0,1,0,8,N,Y,0,0,8,,,fr,Y,N,N,n
29100,4020,349,,Champignons et Steak,"Oignons, fromage, salade, tomates, vinaigrette.","9.99,15.99",0,"1 x 10"",2 x 10""",N,Ingrédients personnalisés,0,0,0,2,N,Plat d’accompagnement,1,1,0,5,N,Boissons,1,1,0,6,N,Extras,1,1,0,7,N,N,N,N,Choix de pain,1,N,Vinaigrette,1,1,0,3,N,Sauces,1,1,0,4,N,Méthode de cuisson,0,1,0,8,N,Y,0,0,8,,,fr,Y,N,N,n
29101,4020,349,,Viande Fumée,"Steak, pepperoni, oignons, champignons, piments verts, fromage, salade, tomates et vinaigrette.","9.99,15.99",0,"1 x 10"",2 x 10""",N,Ingrédients personnalisés,0,0,0,2,N,Plat d’accompagnement,1,1,0,5,N,Boissons,1,1,0,6,N,Extras,1,1,0,7,N,N,N,N,Choix de pain,1,N,Vinaigrette,1,1,0,3,N,Sauces,1,1,0,4,N,Méthode de cuisson,0,1,0,8,N,Y,0,0,8,,,fr,Y,N,N,n
29102,4020,349,,Poulet,"Fromage, salade, tomates, champignons, oignons et vinaigrette.","9.99,15.99",0,"1 x 10"",2 x 10""",N,Ingrédients personnalisés,0,0,0,2,N,Plat d’accompagnement,1,1,0,5,N,Boissons,1,1,0,6,N,Extras,1,1,0,7,N,N,N,N,Choix de pain,1,N,Vinaigrette,1,1,0,3,N,Sauces,1,1,0,4,N,Méthode de cuisson,0,1,0,8,N,Y,0,0,8,,,fr,Y,N,N,n
29103,4020,349,,Végétarien,"Champignons, oignons, piments verts, olives vertes, salade, tomates et vinaigrette.","9.99,15.99",0,"1 x 10"",2 x 10""",N,Ingrédients personnalisés,0,0,0,2,N,Plat d’accompagnement,1,1,0,5,N,Boissons,1,1,0,6,N,Extras,1,1,0,7,N,N,N,N,Choix de pain,1,N,Vinaigrette,1,1,0,3,N,Sauces,1,1,0,4,N,Méthode de cuisson,0,1,0,8,N,Y,0,0,8,,,fr,Y,N,N,n
29104,4020,349,,Spécial Pizza Ami,"Steak, viande fumée, saucisses italiennes, olives noires, salade, tomates et vinaigrette.","9.99,15.99",0,"1 x 10"",2 x 10""",N,Ingrédients personnalisés,0,0,0,2,N,Plat d’accompagnement,1,1,0,5,N,Boissons,1,1,0,6,N,Extras,1,1,0,7,N,N,N,N,Choix de pain,1,N,Vinaigrette,1,1,0,3,N,Sauces,1,1,0,4,N,Méthode de cuisson,0,1,0,8,N,Y,0,0,8,,,fr,Y,N,N,n
29105,4021,349,,2 Poutines,,"12.99,14.99",0,"Moyennes 7"",Grande 8""",N,Ingrédients personnalisés,0,0,0,2,N,Plat d’accompagnement,1,1,0,5,N,Boissons,1,1,0,6,N,Extras,1,1,0,7,N,N,N,N,Choix de pain,1,N,Vinaigrette,1,1,0,3,N,Sauces,1,1,0,4,N,Méthode de cuisson,0,1,0,8,N,Y,0,0,8,,,fr,Y,N,N,n
29106,4021,349,,2 Poutines au Poulet,,"13.49,16.49",0,"Moyennes 7"",Grande 8""",N,Ingrédients personnalisés,0,0,0,2,N,Plat d’accompagnement,1,1,0,5,N,Boissons,1,1,0,6,N,Extras,1,1,0,7,N,N,N,N,Choix de pain,1,N,Vinaigrette,1,1,0,3,N,Sauces,1,1,0,4,N,Méthode de cuisson,0,1,0,8,N,Y,0,0,8,,,fr,Y,N,N,n
29107,4021,349,,2 Poutines au Pepperoni,,"13.49,16.49",0,"Moyennes 7"",Grande 8""",N,Ingrédients personnalisés,0,0,0,2,N,Plat d’accompagnement,1,1,0,5,N,Boissons,1,1,0,6,N,Extras,1,1,0,7,N,N,N,N,Choix de pain,1,N,Vinaigrette,1,1,0,3,N,Sauces,1,1,0,4,N,Méthode de cuisson,0,1,0,8,N,Y,0,0,8,,,fr,Y,N,N,n
