"id","restaurant_id","day_start","time_start","day_stop","time_stop","type","enabled","created_at","updated_at"
915,0,3,"15:30:00",3,"21:00:00","t","y","2025-09-22 15:23:43","2025-09-22 15:23:43"
916,0,4,"15:30:00",4,"21:00:00","t","y","2025-09-22 15:23:43","2025-09-22 15:23:43"
917,0,5,"15:30:00",5,"21:00:00","t","y","2025-09-22 15:23:43","2025-09-22 15:23:43"
918,0,6,"15:30:00",6,"21:00:00","t","y","2025-09-22 15:23:43","2025-09-22 15:23:43"
919,0,7,"15:30:00",7,"21:00:00","t","y","2025-09-22 15:23:43","2025-09-22 15:23:43"
920,0,1,"15:00:00",1,"23:00:00","t","y","2025-09-22 15:23:43","2025-09-22 15:23:43"
921,0,2,"15:00:00",2,"23:00:00","t","y","2025-09-22 15:23:43","2025-09-22 15:23:43"
922,0,3,"15:00:00",3,"23:00:00","t","y","2025-09-22 15:23:43","2025-09-22 15:23:43"
923,0,4,"15:00:00",4,"23:59:00","t","y","2025-09-22 15:23:43","2025-09-22 15:23:43"
924,0,5,"00:00:00",5,"01:00:00","t","y","2025-09-22 15:23:43","2025-09-22 15:23:43"
925,0,5,"15:00:00",5,"23:59:00","t","y","2025-09-22 15:23:43","2025-09-22 15:23:43"
926,0,6,"00:00:00",6,"01:00:00","t","y","2025-09-22 15:23:43","2025-09-22 15:23:43"
927,0,6,"15:00:00",6,"23:59:00","t","y","2025-09-22 15:23:43","2025-09-22 15:23:43"
928,0,7,"00:00:00",7,"01:00:00","t","y","2025-09-22 15:23:43","2025-09-22 15:23:43"
929,0,7,"15:00:00",7,"23:00:00","t","y","2025-09-22 15:23:43","2025-09-22 15:23:43"
930,0,1,"16:00:00",1,"21:00:00","t","y","2025-09-22 15:23:43","2025-09-22 15:23:43"
931,0,2,"16:00:00",2,"21:00:00","t","y","2025-09-22 15:23:43","2025-09-22 15:23:43"
932,0,3,"16:00:00",3,"21:00:00","t","y","2025-09-22 15:23:43","2025-09-22 15:23:43"
933,0,4,"16:00:00",4,"21:00:00","t","y","2025-09-22 15:23:43","2025-09-22 15:23:43"
934,0,5,"16:00:00",5,"22:00:00","t","y","2025-09-22 15:23:43","2025-09-22 15:23:43"
935,0,6,"16:00:00",6,"22:00:00","t","y","2025-09-22 15:23:43","2025-09-22 15:23:43"
936,0,7,"16:00:00",7,"21:00:00","t","y","2025-09-22 15:23:43","2025-09-22 15:23:43"
937,0,1,"16:00:00",1,"22:00:00","t","y","2025-09-22 15:23:43","2025-09-22 15:23:43"
938,0,2,"16:00:00",2,"22:00:00","t","y","2025-09-22 15:23:43","2025-09-22 15:23:43"
939,0,3,"16:00:00",3,"22:00:00","t","y","2025-09-22 15:23:43","2025-09-22 15:23:43"
940,0,4,"16:00:00",4,"22:00:00","t","y","2025-09-22 15:23:43","2025-09-22 15:23:43"
941,0,5,"16:00:00",5,"23:59:00","t","y","2025-09-22 15:23:43","2025-09-22 15:23:43"
942,0,6,"00:00:00",6,"01:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
943,0,6,"16:00:00",6,"23:59:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
944,0,7,"00:00:00",7,"01:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
945,0,7,"16:00:00",7,"22:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
946,0,1,"11:00:00",1,"21:45:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
947,0,2,"11:00:00",2,"21:45:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
948,0,3,"11:00:00",3,"21:45:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
949,0,4,"11:00:00",4,"21:45:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
950,0,5,"11:00:00",5,"21:45:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
951,0,1,"11:00:00",1,"23:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
952,0,2,"11:00:00",2,"23:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
953,0,3,"11:00:00",3,"23:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
954,0,4,"10:30:00",4,"23:59:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
955,0,5,"10:30:00",5,"23:59:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
956,0,6,"10:30:00",6,"23:59:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
957,0,7,"11:00:00",7,"23:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
958,0,1,"11:30:00",1,"21:50:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
959,0,2,"11:30:00",2,"21:50:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
960,0,3,"11:30:00",3,"21:50:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
961,0,4,"11:30:00",4,"21:50:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
962,0,5,"11:30:00",5,"21:50:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
963,0,6,"11:30:00",6,"21:50:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
964,0,7,"11:30:00",7,"21:50:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
965,0,1,"11:00:00",1,"20:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
966,0,2,"11:00:00",2,"20:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
967,0,3,"11:00:00",3,"20:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
968,0,4,"11:00:00",4,"20:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
969,0,5,"11:00:00",5,"20:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
970,0,6,"16:00:00",6,"20:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
971,0,1,"14:00:00",1,"21:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
972,0,2,"14:00:00",2,"21:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
973,0,3,"14:00:00",3,"21:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
974,0,4,"14:00:00",4,"21:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
975,0,5,"11:30:00",5,"14:30:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
976,0,5,"16:30:00",5,"21:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
977,0,6,"11:30:00",6,"14:30:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
978,0,6,"16:30:00",6,"21:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
979,0,7,"11:30:00",7,"14:30:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
980,0,7,"16:30:00",7,"21:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
981,0,1,"11:00:00",1,"14:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
982,0,1,"16:00:00",1,"23:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
983,0,2,"11:00:00",2,"14:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
984,0,2,"16:00:00",2,"23:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
985,0,3,"11:00:00",3,"14:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
986,0,3,"16:00:00",3,"23:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
987,0,4,"11:00:00",4,"14:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
988,0,4,"16:00:00",4,"23:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
989,0,5,"11:00:00",5,"14:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
990,0,5,"16:00:00",5,"23:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
991,0,6,"16:00:00",6,"23:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
992,0,7,"16:00:00",7,"23:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
993,0,1,"00:00:00",1,"03:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
994,0,1,"11:00:00",1,"23:59:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
995,0,2,"00:00:00",2,"02:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
996,0,2,"11:00:00",2,"23:59:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
997,0,3,"00:00:00",3,"02:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
998,0,3,"11:00:00",3,"23:59:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
999,0,4,"00:00:00",4,"02:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1000,0,4,"11:00:00",4,"23:59:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1001,0,5,"00:00:00",5,"03:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1002,0,5,"11:00:00",5,"23:59:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1003,0,6,"00:00:00",6,"04:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1004,0,6,"11:00:00",6,"23:59:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1005,0,7,"00:00:00",7,"04:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1006,0,7,"11:00:00",7,"23:59:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1007,0,1,"10:00:00",1,"21:45:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1008,0,2,"10:00:00",2,"21:45:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1009,0,3,"10:00:00",3,"21:45:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1010,0,4,"10:00:00",4,"21:45:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1011,0,5,"10:00:00",5,"22:45:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1012,0,6,"10:00:00",6,"22:45:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1013,0,7,"13:00:00",7,"21:45:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1014,0,1,"15:00:00",1,"22:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1015,0,2,"15:00:00",2,"22:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1016,0,3,"15:00:00",3,"22:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1017,0,4,"15:00:00",4,"22:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1018,0,5,"15:00:00",5,"23:59:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1019,0,6,"00:00:00",6,"01:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1020,0,6,"15:00:00",6,"23:59:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1021,0,7,"00:00:00",7,"01:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1022,0,7,"15:00:00",7,"22:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1023,0,1,"11:00:00",1,"23:30:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1024,0,2,"11:00:00",2,"23:30:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1025,0,3,"11:00:00",3,"23:30:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1026,0,4,"11:00:00",4,"23:30:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1027,0,5,"11:00:00",5,"23:59:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1028,0,6,"00:00:00",6,"02:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1029,0,6,"11:00:00",6,"23:59:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1030,0,7,"00:00:00",7,"02:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1031,0,7,"11:00:00",7,"23:59:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1032,0,1,"17:00:00",1,"23:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1033,0,2,"17:00:00",2,"23:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1034,0,3,"17:00:00",3,"23:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1035,0,4,"17:00:00",4,"23:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1036,0,5,"17:00:00",5,"23:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1037,0,6,"17:00:00",6,"22:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1038,0,7,"17:00:00",7,"21:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1039,0,1,"16:00:00",1,"21:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1040,0,2,"16:00:00",2,"21:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1041,0,3,"16:00:00",3,"21:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1042,0,4,"16:00:00",4,"21:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1043,0,5,"16:00:00",5,"21:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1044,0,6,"16:00:00",6,"21:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1045,0,7,"16:00:00",7,"19:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1046,0,1,"11:00:00",1,"21:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1047,0,2,"11:00:00",2,"21:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1048,0,3,"11:00:00",3,"21:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1049,0,4,"11:00:00",4,"22:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1050,0,5,"11:00:00",5,"23:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1051,0,6,"11:00:00",6,"23:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1052,0,7,"11:00:00",7,"21:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1053,0,1,"11:00:00",1,"22:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1054,0,2,"11:00:00",2,"22:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1055,0,3,"11:00:00",3,"22:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1056,0,4,"11:00:00",4,"22:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1057,0,5,"11:00:00",5,"23:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1058,0,6,"11:00:00",6,"23:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1059,0,7,"16:00:00",7,"22:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1060,0,1,"11:00:00",1,"22:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1061,0,2,"11:00:00",2,"22:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1062,0,3,"11:00:00",3,"22:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1063,0,4,"11:00:00",4,"23:59:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1064,0,5,"11:00:00",5,"23:59:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1065,0,6,"11:00:00",6,"23:59:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1066,0,7,"11:00:00",7,"22:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1067,0,1,"11:00:00",1,"22:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1068,0,2,"00:00:00",2,"00:40:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1069,0,2,"11:00:00",2,"23:59:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1070,0,3,"00:00:00",3,"00:40:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1071,0,3,"11:00:00",3,"23:59:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1072,0,4,"00:00:00",4,"00:40:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1073,0,4,"11:00:00",4,"23:59:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1074,0,5,"00:00:00",5,"01:40:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1075,0,5,"11:00:00",5,"23:59:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1076,0,6,"00:00:00",6,"02:40:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1077,0,6,"11:00:00",6,"23:59:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1078,0,7,"00:00:00",7,"02:40:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1079,0,7,"12:30:00",7,"22:40:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1080,0,1,"11:00:00",1,"22:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1081,0,2,"11:00:00",2,"22:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1082,0,3,"11:00:00",3,"22:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1083,0,4,"11:00:00",4,"22:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1084,0,5,"11:00:00",5,"23:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1085,0,6,"11:00:00",6,"23:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1086,0,7,"11:00:00",7,"22:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1087,0,1,"11:00:00",1,"22:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1088,0,2,"11:00:00",2,"22:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1089,0,3,"11:00:00",3,"22:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1090,0,4,"11:00:00",4,"22:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1091,0,5,"11:00:00",5,"22:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1092,0,6,"11:00:00",6,"22:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1093,0,7,"11:00:00",7,"22:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1094,0,1,"11:00:00",1,"14:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1095,0,1,"17:15:00",1,"21:30:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1096,0,2,"11:00:00",2,"14:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1097,0,2,"17:15:00",2,"21:30:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1098,0,3,"11:00:00",3,"14:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1099,0,3,"17:15:00",3,"21:30:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1100,0,4,"11:00:00",4,"14:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1101,0,4,"17:15:00",4,"21:30:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1102,0,5,"11:00:00",5,"14:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1103,0,5,"17:15:00",5,"21:30:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1104,0,6,"16:30:00",6,"21:30:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1105,0,7,"16:30:00",7,"21:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1106,0,1,"11:00:00",1,"21:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1107,0,2,"11:00:00",2,"21:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1108,0,3,"11:00:00",3,"21:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1109,0,4,"11:00:00",4,"21:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1110,0,5,"11:00:00",5,"21:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1111,0,6,"15:00:00",6,"22:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1112,0,7,"15:00:00",7,"22:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1113,0,2,"11:00:00",2,"19:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1114,0,3,"11:00:00",3,"19:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1115,0,4,"11:00:00",4,"20:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1116,0,5,"11:00:00",5,"20:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1117,0,6,"12:00:00",6,"20:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1118,0,7,"15:00:00",7,"19:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1119,0,1,"11:00:00",1,"19:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1120,0,2,"11:00:00",2,"20:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1121,0,3,"11:00:00",3,"20:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1122,0,4,"11:00:00",4,"20:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1123,0,5,"11:00:00",5,"20:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1124,0,6,"12:00:00",6,"19:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1125,0,7,"12:00:00",7,"19:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1126,0,1,"13:00:00",1,"21:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1127,0,2,"13:00:00",2,"22:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1128,0,3,"13:00:00",3,"22:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1129,0,4,"13:00:00",4,"22:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1130,0,5,"13:00:00",5,"23:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1131,0,6,"13:00:00",6,"23:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1132,0,7,"13:00:00",7,"21:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1133,0,1,"11:00:00",1,"22:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1134,0,2,"11:00:00",2,"22:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1135,0,3,"11:00:00",3,"22:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1136,0,4,"11:00:00",4,"22:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1137,0,5,"11:00:00",5,"23:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1138,0,6,"11:00:00",6,"23:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1139,0,7,"11:00:00",7,"22:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1140,0,1,"17:00:00",1,"22:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1141,0,2,"17:00:00",2,"22:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1142,0,3,"17:00:00",3,"22:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1143,0,4,"17:00:00",4,"22:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1144,0,5,"17:00:00",5,"22:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1145,0,6,"17:00:00",6,"22:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1146,0,7,"17:00:00",7,"22:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1147,0,1,"10:00:00",1,"22:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1148,0,2,"10:00:00",2,"22:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1149,0,3,"10:00:00",3,"22:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1150,0,4,"10:00:00",4,"22:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1151,0,5,"10:00:00",5,"23:59:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1152,0,6,"10:00:00",6,"23:59:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1153,0,7,"10:00:00",7,"23:59:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1154,0,1,"09:00:00",1,"23:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1155,0,2,"09:00:00",2,"23:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1156,0,3,"09:00:00",3,"23:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1157,0,4,"09:00:00",4,"23:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1158,0,5,"09:00:00",5,"23:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1159,0,6,"09:00:00",6,"23:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1160,0,7,"09:00:00",7,"23:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1161,0,1,"15:00:00",1,"20:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1162,0,2,"15:00:00",2,"20:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1163,0,3,"15:00:00",3,"20:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1164,0,4,"15:00:00",4,"20:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1165,0,5,"15:00:00",5,"20:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1166,0,6,"15:00:00",6,"20:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1167,0,7,"15:00:00",7,"20:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1168,0,1,"15:00:00",1,"21:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1169,0,2,"15:00:00",2,"22:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1170,0,3,"15:00:00",3,"23:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1171,0,4,"15:00:00",4,"23:59:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1172,0,5,"15:00:00",5,"23:59:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1173,0,6,"15:00:00",6,"23:59:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
1174,0,7,"15:00:00",7,"21:00:00","t","y","2025-09-22 15:23:44","2025-09-22 15:23:44"
